,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
41249,3269,LQ23049,California,F,High School or Below,2491,25965,65,0,Personal Auto,Four-Door Car,329
41250,3270,VF10088,Arizona,F,High School or Below,3410,59662,85,0,Personal Auto,Four-Door Car,10
41251,3271,OJ65428,Nevada,M,College,3842,27906,102,0,Personal Auto,Four-Door Car,489
41252,3272,ZF48094,Oregon,F,High School or Below,3339,51032,83,0,Personal Auto,Four-Door Car,349
41253,3273,TN56613,Arizona,F,Bachelor,5358,83771,133,0,Personal Auto,Sports Car,482
41254,3274,IA33339,Oregon,F,Bachelor,9268,57052,115,1,Corporate Auto,SUV,483
41255,3275,UB28078,California,M,Master,4200,51510,106,0,Personal Auto,Four-Door Car,688
41256,3276,ZK60855,Oregon,F,College,4829,34819,61,0,Corporate Auto,Four-Door Car,185
41257,3277,CM73149,California,F,Bachelor,14244,31189,122,0,Personal Auto,Sports Car,585
41258,3278,SC81807,California,F,College,4095,32180,103,0,Special Auto,Sports Car,558
41259,3279,DS57918,California,M,Bachelor,33718,27500,114,0,Corporate Auto,SUV,472
41260,3280,TN29644,California,F,College,7540,67018,94,0,Personal Auto,Four-Door Car,104
41261,3281,UL17918,Arizona,M,Bachelor,2821,0,77,0,Corporate Auto,Two-Door Car,436
41262,3282,MJ25422,Oregon,F,College,36695,0,199,0,Personal Auto,Luxury SUV,1062
41263,3283,FG21377,California,F,Bachelor,19731,33588,62,0,Corporate Auto,Four-Door Car,419
41264,3284,BQ15946,Oregon,M,Doctor,6685,56270,83,0,Personal Auto,Four-Door Car,398
41265,3285,CO53249,Arizona,M,College,8408,82800,70,0,Corporate Auto,Four-Door Car,442
41266,3286,XS83731,Arizona,F,College,7371,0,68,0,Personal Auto,Four-Door Car,425
41267,3287,VH41477,Oregon,M,High School or Below,4742,63891,119,0,Corporate Auto,Two-Door Car,7
41268,3288,AT13963,Washington,F,Master,15865,43946,133,0,Corporate Auto,Sports Car,415
41269,3289,XU49878,Washington,M,Bachelor,5396,62039,68,1,Personal Auto,Four-Door Car,265
41270,3290,RY10920,Oregon,M,College,4330,60475,107,0,Personal Auto,Four-Door Car,513
41271,3291,OC32181,Nevada,F,High School or Below,5708,70279,71,0,Special Auto,Four-Door Car,331
41272,3292,OE19653,Oregon,F,High School or Below,3500,0,93,0,Personal Auto,Two-Door Car,446
41273,3293,WG39961,Oregon,F,High School or Below,3919,66676,97,0,Personal Auto,Four-Door Car,558
41274,3294,QY78671,Arizona,M,High School or Below,2910,12048,77,0,Corporate Auto,Four-Door Car,369
41275,3295,SY48591,Arizona,F,College,4827,0,68,0,Personal Auto,Four-Door Car,326
41276,3296,SM16060,Arizona,F,College,4811,0,68,0,Personal Auto,Two-Door Car,619
41277,3297,FW53453,California,F,Master,7834,36094,99,1,Personal Auto,Two-Door Car,456
41278,3298,KU42210,Arizona,M,Bachelor,14666,0,61,0,Corporate Auto,Four-Door Car,439
41279,3299,XR74789,Washington,F,College,7199,63328,89,0,Personal Auto,Two-Door Car,427
41280,3300,GB39602,Nevada,M,High School or Below,3914,0,112,0,Corporate Auto,Sports Car,587
41281,3301,SK93727,Washington,F,High School or Below,9470,36121,118,0,Personal Auto,Four-Door Car,1107
41282,3302,OM37845,California,M,Master,5479,56005,68,1,Personal Auto,Four-Door Car,326
41283,3303,VR45143,Arizona,F,High School or Below,2488,48597,71,5,Corporate Auto,Four-Door Car,305
41284,3304,GF35623,California,F,High School or Below,5886,0,81,0,Personal Auto,Four-Door Car,583
41285,3305,AF47139,Oregon,F,College,8406,42540,70,0,Personal Auto,Four-Door Car,43
41286,3306,IS48950,California,M,College,8685,87544,109,1,Corporate Auto,SUV,523
41287,3307,NC98544,Nevada,M,High School or Below,25030,26292,80,2,Personal Auto,Two-Door Car,384
41288,3308,AD12500,California,F,High School or Below,17822,42696,228,0,Personal Auto,Luxury Car,1273
41289,3309,ZE59681,Nevada,M,College,2798,88009,71,0,Corporate Auto,Two-Door Car,266
41290,3310,JQ91314,Washington,M,College,3288,0,97,0,Personal Auto,Four-Door Car,1026
41291,3311,WX92260,Washington,F,College,2004,0,66,4,Corporate Auto,Four-Door Car,316
41292,3312,MO21402,Oregon,F,Master,13736,16181,181,0,Personal Auto,SUV,1261
41293,3313,QY41319,Oregon,M,College,4411,0,62,0,Personal Auto,Two-Door Car,446
41294,3314,WE90911,Arizona,F,Bachelor,5392,75438,136,0,Personal Auto,SUV,438
41295,3315,KB90888,Oregon,F,High School or Below,2561,0,73,0,Corporate Auto,Two-Door Car,842
41296,3316,NN87570,Oregon,M,Bachelor,6057,27681,83,0,Corporate Auto,Two-Door Car,398
41297,3317,PD94315,Arizona,F,Bachelor,22256,23444,196,0,Corporate Auto,SUV,940
41298,3318,IN65727,Washington,F,Master,2693,63684,68,0,Personal Auto,Two-Door Car,343
41299,3319,FB76635,Oregon,F,College,4296,61737,107,0,Personal Auto,Sports Car,495
41300,3320,RF58958,California,M,High School or Below,11624,0,113,0,Personal Auto,Four-Door Car,813
41301,3321,AZ15952,Oregon,M,Bachelor,8749,52373,111,0,Personal Auto,Four-Door Car,186
41302,3322,KP22549,Oregon,M,Bachelor,3155,58213,79,0,Personal Auto,Four-Door Car,39
41303,3323,QC34927,California,M,High School or Below,3317,74142,83,0,Personal Auto,Two-Door Car,398
41304,3324,WD87578,Nevada,F,High School or Below,7821,0,109,0,Personal Auto,Four-Door Car,784
41305,3325,ER51965,Washington,M,College,4240,49746,111,3,Corporate Auto,Four-Door Car,589
41306,3326,LA53648,California,F,High School or Below,8992,0,129,0,Personal Auto,SUV,1059
41307,3327,FX73249,Oregon,M,Bachelor,7304,0,104,0,Personal Auto,Four-Door Car,499
41308,3328,WF53890,Arizona,F,Bachelor,5217,39854,66,0,Personal Auto,Two-Door Car,261
41309,3329,QL35310,Nevada,F,Master,2725,36650,69,1,Corporate Auto,Four-Door Car,56
41310,3330,FY30870,California,F,High School or Below,18569,32756,93,0,Personal Auto,Two-Door Car,381
41311,3331,JF73533,Nevada,M,College,9985,36268,86,1,Personal Auto,Four-Door Car,531
41312,3332,IW70308,Oregon,F,Bachelor,8257,23815,73,0,Personal Auto,Four-Door Car,424
41313,3333,ZS50183,Arizona,F,College,8002,0,107,0,Corporate Auto,SUV,513
41314,3334,EU38033,Nevada,M,High School or Below,5897,39188,74,0,Personal Auto,Four-Door Car,355
41315,3335,ZJ86769,Nevada,M,College,4686,58089,118,0,Personal Auto,SUV,566
41316,3336,JZ90556,Oregon,F,High School or Below,5943,62120,74,0,Corporate Auto,Four-Door Car,28
41317,3337,OQ43721,Oregon,F,High School or Below,2648,26540,69,0,Personal Auto,Four-Door Car,378
41318,3338,NI71089,California,M,College,4650,28215,65,0,Personal Auto,Two-Door Car,468
41319,3339,ZF84966,Nevada,F,Doctor,44856,61675,123,0,Corporate Auto,SUV,482
41320,3340,LN11802,California,M,Master,26570,0,100,0,Personal Auto,Sports Car,480
41321,3341,CG92708,Nevada,F,College,2951,69600,74,0,Personal Auto,Four-Door Car,341
41322,3342,TH59993,California,F,College,2464,40982,62,0,Corporate Auto,Four-Door Car,106
41323,3343,WH76688,Oregon,M,Bachelor,5555,74015,72,0,Personal Auto,Four-Door Car,471
41324,3344,NK82261,California,M,High School or Below,3199,0,94,0,Personal Auto,Two-Door Car,1121
41325,3345,FI93397,Oregon,F,Bachelor,2776,0,79,0,Personal Auto,Four-Door Car,509
41326,3346,FO33051,Arizona,M,College,16355,29439,146,0,Personal Auto,SUV,700
41327,3347,ZE40223,Oregon,M,College,7329,0,108,0,Personal Auto,Sports Car,518
41328,3348,II49996,Arizona,M,Bachelor,5555,74015,72,0,Personal Auto,Four-Door Car,471
41329,3349,AX71707,Arizona,F,College,6383,67881,79,0,Personal Auto,Two-Door Car,391
41330,3350,GF38306,Nevada,F,High School or Below,7758,96162,97,0,Corporate Auto,Four-Door Car,376
41331,3351,TN54884,California,F,College,14932,39049,63,0,Personal Auto,Two-Door Car,294
41332,3352,DD27635,Oregon,M,Doctor,8047,29808,105,1,Personal Auto,SUV,52
41333,3353,NX84287,California,F,Master,10861,65727,134,0,Corporate Auto,SUV,363
41334,3354,EO38569,Washington,F,High School or Below,2195,0,62,1,Personal Auto,Four-Door Car,446
41335,3355,FF77476,California,F,High School or Below,2397,22283,65,0,Corporate Auto,Four-Door Car,572
41336,3356,CW92156,Washington,F,College,4070,37435,105,0,Personal Auto,SUV,314
41337,3357,XA53408,Oregon,M,College,5578,27756,71,0,Corporate Auto,Two-Door Car,735
41338,3358,CV86445,Arizona,M,High School or Below,8139,86876,68,0,Personal Auto,Four-Door Car,118
41339,3359,TK32843,California,M,Bachelor,7444,0,114,0,Personal Auto,Four-Door Car,863
41340,3360,EV14053,California,F,High School or Below,7295,34062,91,0,Corporate Auto,Four-Door Car,603
41341,3361,IY38767,Oregon,M,High School or Below,5325,0,73,0,Personal Auto,Two-Door Car,496
41342,3362,VJ34494,Washington,F,College,2442,0,69,0,Corporate Auto,Four-Door Car,331
41343,3363,SN36487,Arizona,F,College,10307,78358,128,0,Corporate Auto,SUV,614
41344,3364,SW88021,California,F,Bachelor,2461,12222,67,1,Corporate Auto,Two-Door Car,321
41345,3365,US43945,California,F,Bachelor,2521,41247,64,0,Personal Auto,Two-Door Car,307
41346,3366,QC93181,California,F,College,25464,13663,97,0,Corporate Auto,Four-Door Car,465
41347,3367,XS89049,Nevada,F,College,2822,25531,74,0,Personal Auto,Two-Door Car,355
41348,3368,QR79788,Nevada,M,College,5811,58643,74,0,Personal Auto,Four-Door Car,329
41349,3369,WG51244,Oregon,M,Bachelor,21850,48107,190,2,Corporate Auto,Luxury SUV,912
41350,3370,BF56053,Washington,F,Bachelor,9320,18643,119,0,Corporate Auto,Four-Door Car,571
41351,3371,AN97123,Nevada,F,College,22305,0,102,0,Personal Auto,Two-Door Car,401
41352,3372,VS30147,Oregon,M,Master,22118,58645,110,0,Personal Auto,SUV,427
41353,3373,FY70464,Oregon,F,Bachelor,7218,95058,177,0,Personal Auto,SUV,89
41354,3374,BG19572,Washington,F,Bachelor,6117,0,87,0,Corporate Auto,Four-Door Car,1032
41355,3375,LR43989,Oregon,F,High School or Below,4882,19715,66,4,Personal Auto,Four-Door Car,475
41356,3376,ER10834,Nevada,F,Master,2674,68787,66,0,Personal Auto,Four-Door Car,105
41357,3377,WL46620,Nevada,M,Bachelor,7724,29056,66,0,Personal Auto,Two-Door Car,355
41358,3378,MO27230,Oregon,F,College,4708,47829,117,1,Personal Auto,SUV,561
41359,3379,HD32695,Arizona,F,Bachelor,4447,13128,118,0,Personal Auto,Four-Door Car,771
41360,3380,ED89934,California,F,College,4823,58946,121,0,Personal Auto,SUV,486
41361,3381,WU63862,Oregon,M,College,5420,31614,71,0,Personal Auto,Four-Door Car,234
41362,3382,EW27959,California,F,Bachelor,7583,44667,65,0,Personal Auto,Four-Door Car,245
41363,3383,IG15771,Oregon,M,College,3852,0,111,0,Personal Auto,Four-Door Car,937
41364,3384,PJ84431,California,M,High School or Below,7647,91512,189,0,Personal Auto,Luxury Car,907
41365,3385,RW46214,Oregon,F,High School or Below,5229,26540,69,1,Personal Auto,Four-Door Car,331
41366,3386,VP91482,Oregon,M,Bachelor,3614,0,103,0,Personal Auto,SUV,741
41367,3387,DZ48278,Nevada,M,High School or Below,2853,38798,72,0,Personal Auto,Four-Door Car,332
41368,3388,HC37968,Oregon,F,Bachelor,8543,0,117,0,Personal Auto,Sports Car,561
41369,3389,CQ15251,Oregon,F,Bachelor,5150,65629,64,0,Personal Auto,Four-Door Car,89
41370,3390,QD36906,Nevada,F,Master,8723,33291,73,1,Personal Auto,Four-Door Car,172
41371,3391,BG95711,California,F,College,16477,57264,84,1,Personal Auto,Four-Door Car,129
41372,3392,HR44460,California,F,Bachelor,26338,60970,110,0,Personal Auto,SUV,94
41373,3393,NE57101,Oregon,M,College,4244,34220,109,1,Corporate Auto,SUV,523
41374,3394,UQ34669,Arizona,M,Master,5757,88997,72,0,Personal Auto,Four-Door Car,174
41375,3395,BL42392,Arizona,M,Doctor,4826,18779,63,0,Personal Auto,Four-Door Car,215
41376,3396,WC52068,Oregon,M,College,8092,50825,102,0,Corporate Auto,SUV,369
41377,3397,GB20532,Arizona,M,High School or Below,3011,0,86,0,Personal Auto,Four-Door Car,569
41378,3398,XS74432,California,F,High School or Below,8663,29218,72,0,Personal Auto,Four-Door Car,502
41379,3399,YA10507,California,M,High School or Below,2471,95697,61,0,Special Auto,Two-Door Car,114
41380,3400,NL59273,Oregon,F,Doctor,5627,61486,70,0,Personal Auto,Two-Door Car,334
41381,3401,BZ81849,Arizona,F,Bachelor,7494,0,68,0,Personal Auto,Four-Door Car,326
41382,3402,MF83904,Oregon,F,Bachelor,5452,17723,72,0,Personal Auto,Two-Door Car,345
41383,3403,MH14039,California,M,High School or Below,2592,72421,65,0,Personal Auto,Four-Door Car,312
41384,3404,XJ26467,California,F,College,6721,36510,84,0,Personal Auto,Four-Door Car,286
41385,3405,BC53546,Oregon,M,Bachelor,5500,35396,70,0,Personal Auto,Two-Door Car,336
41386,3406,KB58189,Oregon,F,College,2550,69230,63,0,Special Auto,Four-Door Car,283
41387,3407,FF31523,Washington,F,Master,7771,28054,195,1,Corporate Auto,SUV,571
41388,3408,EE98024,California,F,College,4236,25866,109,0,Personal Auto,Four-Door Car,523
41389,3409,QA50777,Oregon,F,Bachelor,9025,23675,117,0,Personal Auto,Four-Door Car,707
41390,3410,HW36182,California,M,Master,2615,0,71,0,Personal Auto,Two-Door Car,340
41391,3411,SB64064,Nevada,F,Bachelor,2396,0,66,2,Personal Auto,Four-Door Car,433
41392,3412,MY60905,California,F,Bachelor,4784,0,68,0,Personal Auto,Two-Door Car,326
41393,3413,FB77856,Nevada,M,College,3873,28142,105,0,Personal Auto,Sports Car,701
41394,3414,XQ93931,Oregon,M,College,7806,23706,68,1,Corporate Auto,Four-Door Car,326
41395,3415,WA74455,Arizona,M,College,4717,0,131,0,Personal Auto,SUV,628
41396,3416,GK98989,Washington,M,Bachelor,5625,0,85,0,Corporate Auto,Four-Door Car,872
41397,3417,VA35421,Nevada,F,Master,5182,83527,64,1,Personal Auto,Two-Door Car,39
41398,3418,BB41401,Arizona,M,High School or Below,6005,26876,76,0,Personal Auto,Four-Door Car,364
41399,3419,RQ16234,Arizona,F,High School or Below,9837,55099,122,0,Corporate Auto,Sports Car,260
41400,3420,DO83789,Arizona,F,College,5206,71661,65,0,Personal Auto,Four-Door Car,312
41401,3421,AK46006,Oregon,M,Bachelor,36293,18047,242,0,Personal Auto,Luxury SUV,1350
41402,3422,CJ59481,Washington,M,College,2837,90893,70,0,Personal Auto,Two-Door Car,70
41403,3423,JL86651,Nevada,M,College,11785,90016,102,4,Personal Auto,Four-Door Car,20
41404,3424,AN32867,California,M,Bachelor,3124,81285,81,2,Personal Auto,Four-Door Car,441
41405,3425,AC67315,Nevada,F,Bachelor,13862,96950,115,0,Personal Auto,Sports Car,633
41406,3426,XN90444,California,M,Doctor,8200,24814,69,0,Special Auto,Two-Door Car,331
41407,3427,CZ72326,Oregon,F,High School or Below,8456,0,90,3,Corporate Auto,Two-Door Car,648
41408,3428,FG18525,Nevada,M,Bachelor,2124,0,61,1,Personal Auto,Two-Door Car,60
41409,3429,HC25359,Oregon,F,Master,9045,52572,113,0,Personal Auto,Four-Door Car,441
41410,3430,SM39580,Arizona,M,Doctor,3187,0,85,0,Corporate Auto,Two-Door Car,595
41411,3431,UU81720,California,F,High School or Below,8113,41701,68,0,Corporate Auto,Four-Door Car,64
41412,3432,WO53546,Oregon,M,College,34039,0,104,0,Personal Auto,Sports Car,499
41413,3433,UH76249,Arizona,M,High School or Below,9087,0,80,0,Corporate Auto,Four-Door Car,384
41414,3434,YP79029,California,M,Bachelor,12519,34179,107,0,Corporate Auto,Sports Car,770
41415,3435,HS79851,Oregon,M,Bachelor,6057,27681,83,0,Personal Auto,Two-Door Car,398
41416,3436,YR49519,Arizona,M,Bachelor,4967,0,73,0,Corporate Auto,Four-Door Car,359
41417,3437,AN21193,Washington,F,Bachelor,6933,0,70,1,Personal Auto,Four-Door Car,504
41418,3438,TS98462,Washington,F,High School or Below,22399,78494,69,0,Personal Auto,Two-Door Car,78
41419,3439,OB11898,Nevada,F,College,2162,0,66,2,Personal Auto,Two-Door Car,316
41420,3440,RS85283,Oregon,M,Bachelor,21776,56044,182,0,Personal Auto,SUV,952
41421,3441,NW19960,Oregon,M,College,9095,37937,116,0,Personal Auto,SUV,556
41422,3442,AI11191,Arizona,F,High School or Below,4228,77853,106,0,Personal Auto,SUV,165
41423,3443,PF24757,Arizona,F,College,6521,72608,82,3,Personal Auto,Four-Door Car,393
41424,3444,NY20756,California,M,High School or Below,10209,36568,128,0,Personal Auto,SUV,978
41425,3445,EU98982,Arizona,M,High School or Below,7600,0,110,2,Personal Auto,SUV,796
41426,3446,GL54755,Washington,F,Bachelor,3894,59578,98,1,Corporate Auto,Four-Door Car,403
41427,3447,UF13251,Oregon,M,High School or Below,8510,26032,109,0,Personal Auto,SUV,638
41428,3448,HK16676,Oregon,M,High School or Below,2712,39618,68,0,Corporate Auto,Four-Door Car,326
41429,3449,KF80571,Arizona,M,High School or Below,2258,0,65,0,Personal Auto,Four-Door Car,625
41430,3450,XB43418,California,M,College,4815,59438,124,0,Special Auto,SUV,562
41431,3451,IA78643,Washington,F,High School or Below,8007,0,112,0,Personal Auto,Sports Car,537
41432,3452,RI97135,Washington,M,Bachelor,3008,0,87,0,Personal Auto,Four-Door Car,401
41433,3453,HZ52656,Washington,F,Bachelor,2530,89451,63,0,Personal Auto,Four-Door Car,61
41434,3454,BM71358,Arizona,M,High School or Below,10787,44695,91,0,Personal Auto,Four-Door Car,147
41435,3455,DJ42087,California,F,High School or Below,11923,24581,101,0,Personal Auto,Four-Door Car,484
41436,3456,NV98267,Arizona,M,Bachelor,5186,0,73,1,Personal Auto,Four-Door Car,194
41437,3457,YD27780,Arizona,F,Bachelor,10103,72334,129,3,Corporate Auto,SUV,412
41438,3458,DZ38951,Oregon,M,High School or Below,6438,19831,83,0,Personal Auto,Four-Door Car,398
41439,3459,VO84133,California,M,High School or Below,3909,40361,98,0,Personal Auto,Four-Door Car,71
41440,3460,FP86246,California,M,Bachelor,13211,74656,111,0,Personal Auto,Four-Door Car,504
41441,3461,YA37626,Oregon,M,Master,14616,25358,126,0,Personal Auto,SUV,750
41442,3462,XW54288,California,M,Bachelor,3732,35461,95,1,Corporate Auto,Four-Door Car,9
41443,3463,ET81343,California,M,Doctor,8750,59047,76,3,Personal Auto,Four-Door Car,364
41444,3464,CW57351,Nevada,F,College,10662,62409,89,0,Personal Auto,Four-Door Car,392
41445,3465,EV39201,California,F,College,3861,93272,95,0,Personal Auto,Four-Door Car,281
41446,3466,YV40022,California,F,College,9807,0,135,0,Personal Auto,Sports Car,970
41447,3467,IX44049,Oregon,M,Bachelor,3252,20166,83,0,Personal Auto,Two-Door Car,398
41448,3468,DI51103,Washington,F,High School or Below,2711,0,74,0,Personal Auto,Four-Door Car,355
41449,3469,AS78838,California,M,Bachelor,2453,29735,69,0,Personal Auto,Four-Door Car,331
41450,3470,YJ16399,California,M,High School or Below,11228,0,64,0,Corporate Auto,Four-Door Car,772
41451,3471,LH52773,California,F,High School or Below,23020,97460,114,0,Personal Auto,SUV,660
41452,3472,XF99212,Arizona,M,College,2458,57564,63,1,Personal Auto,Two-Door Car,302
41453,3473,CL52383,Arizona,F,Bachelor,11160,33232,94,0,Special Auto,Four-Door Car,435
41454,3474,DD28380,Arizona,F,College,13118,11854,113,0,Personal Auto,Four-Door Car,807
41455,3475,CP87192,California,F,College,6120,23843,79,0,Personal Auto,Four-Door Car,344
41456,3476,MH43755,Arizona,F,College,13881,17961,181,0,Personal Auto,Sports Car,476
41457,3477,KT38145,California,F,College,4787,0,64,0,Personal Auto,Four-Door Car,360
41458,3478,FU65756,Arizona,F,College,8177,54695,103,0,Personal Auto,SUV,494
41459,3479,YG92601,California,M,College,3309,85632,82,0,Personal Auto,Two-Door Car,7
41460,3480,MZ63755,California,F,Bachelor,14635,0,139,0,Personal Auto,SUV,667
41461,3481,BI33231,California,F,High School or Below,5120,0,76,4,Personal Auto,Four-Door Car,277
41462,3482,ZD71862,Oregon,F,High School or Below,19253,39895,160,0,Personal Auto,SUV,765
41463,3483,VT87641,Washington,F,Bachelor,6646,95815,82,0,Personal Auto,Four-Door Car,393
41464,3484,TN61016,California,F,High School or Below,8742,37224,74,0,Personal Auto,Four-Door Car,355
41465,3485,PX27645,California,M,Bachelor,8467,0,122,0,Personal Auto,SUV,1100
41466,3486,IS53899,Nevada,F,College,6992,94652,86,0,Personal Auto,Four-Door Car,412
41467,3487,KC69320,Arizona,F,Bachelor,13037,28582,112,0,Personal Auto,Sports Car,537
41468,3488,WR86431,Nevada,F,High School or Below,10883,91123,138,3,Corporate Auto,SUV,103
41469,3489,TY27229,Arizona,M,Bachelor,9114,85942,116,2,Personal Auto,Four-Door Car,79
41470,3490,LC42182,Nevada,F,High School or Below,30442,64321,253,0,Personal Auto,Luxury SUV,422
41471,3491,SZ64974,Arizona,M,Doctor,5104,77025,64,2,Personal Auto,Two-Door Car,380
41472,3492,AH89786,Oregon,M,High School or Below,2174,16997,65,3,Personal Auto,Two-Door Car,468
41473,3493,QO70290,California,M,Bachelor,9890,52408,125,0,Personal Auto,Sports Car,179
41474,3494,IR78670,California,M,Bachelor,8719,0,116,1,Personal Auto,Four-Door Car,556
41475,3495,OU24549,Nevada,M,Bachelor,8516,37573,112,3,Corporate Auto,SUV,537
41476,3496,OO96263,Nevada,F,High School or Below,11606,45893,97,0,Personal Auto,Two-Door Car,465
41477,3497,SY86059,California,F,High School or Below,3731,0,96,0,Corporate Auto,Four-Door Car,460
41478,3498,JZ76788,Nevada,M,College,3303,29385,88,2,Personal Auto,Two-Door Car,422
41479,3499,AB23825,California,M,College,8888,21509,81,1,Personal Auto,Two-Door Car,413
41480,3500,BH61137,Arizona,F,Bachelor,8173,68144,70,4,Personal Auto,Four-Door Car,336
41481,3501,QW21716,Nevada,M,Bachelor,4923,31093,63,0,Personal Auto,Four-Door Car,302
41482,3502,IU95336,Arizona,M,High School or Below,2823,24350,73,3,Corporate Auto,Four-Door Car,350
41483,3503,TY22591,Washington,M,College,7824,32823,100,0,Personal Auto,SUV,480
41484,3504,VR18539,Washington,M,College,8311,44843,105,0,Personal Auto,SUV,391
41485,3505,GD89605,Oregon,F,Master,5384,59364,67,0,Corporate Auto,Four-Door Car,321
41486,3506,RD47708,Oregon,M,College,3978,39101,99,0,Personal Auto,Four-Door Car,167
41487,3507,XH47201,California,M,High School or Below,6237,0,90,1,Personal Auto,Two-Door Car,432
41488,3508,TW62773,Washington,F,High School or Below,6969,27604,92,1,Corporate Auto,Two-Door Car,441
41489,3509,QP77560,California,F,High School or Below,5024,91603,64,5,Personal Auto,Four-Door Car,307
41490,3510,QV66305,Washington,F,Master,8414,59828,104,0,Personal Auto,SUV,499
41491,3511,WC83676,Nevada,M,College,2801,33247,72,0,Special Auto,Four-Door Car,284
41492,3512,QD98396,California,M,College,5010,45867,126,0,Personal Auto,Sports Car,604
41493,3513,AM36670,California,F,College,4997,54827,64,0,Personal Auto,Four-Door Car,132
41494,3514,CJ78727,California,F,Bachelor,2236,0,64,3,Corporate Auto,Two-Door Car,307
41495,3515,GN61665,Arizona,M,Bachelor,10934,47170,139,0,Corporate Auto,Sports Car,667
41496,3516,HY49431,California,F,Bachelor,3289,21947,83,0,Personal Auto,Four-Door Car,366
41497,3517,IK82336,Oregon,F,College,14014,39018,117,0,Personal Auto,SUV,561
41498,3518,WA16954,Arizona,M,Master,5604,20252,71,0,Personal Auto,Four-Door Car,198
41499,3519,QD69852,Oregon,M,Bachelor,2912,0,88,0,Personal Auto,Four-Door Car,633
41500,3520,XG47945,Oregon,M,Master,5616,48602,70,0,Corporate Auto,Two-Door Car,487
41501,3521,UV57184,California,F,Bachelor,7504,97849,62,0,Special Auto,Four-Door Car,183
41502,3522,JU55710,Oregon,F,College,3746,41479,94,1,Personal Auto,Two-Door Car,19
41503,3523,PT50287,Oregon,F,Bachelor,2959,69746,74,0,Personal Auto,Four-Door Car,225
41504,3524,AB73565,California,M,Bachelor,7725,96748,96,0,Personal Auto,Two-Door Car,460
41505,3525,PK20739,Oregon,M,Bachelor,13248,25074,112,0,Personal Auto,Two-Door Car,537
41506,3526,XI85062,Nevada,M,Master,2717,66463,68,0,Personal Auto,Two-Door Car,326
41507,3527,KA77514,Washington,M,High School or Below,2734,34865,69,0,Corporate Auto,Four-Door Car,255
41508,3528,ND80148,California,M,College,9199,37399,116,0,Personal Auto,Four-Door Car,392
41509,3529,AK72422,California,M,College,29049,21070,195,0,Corporate Auto,Sports Car,1404
41510,3530,LN49978,Oregon,F,Bachelor,4956,31562,66,4,Personal Auto,Four-Door Car,316
41511,3531,RZ80299,California,F,Master,5574,54684,71,2,Personal Auto,Four-Door Car,487
41512,3532,QU53781,Oregon,M,High School or Below,9192,37388,117,0,Corporate Auto,SUV,561
41513,3533,MD70013,Nevada,F,Bachelor,3878,84981,96,0,Personal Auto,Four-Door Car,4
41514,3534,QD97878,Nevada,M,Master,4419,24046,116,0,Personal Auto,Two-Door Car,556
41515,3535,WK24299,California,M,High School or Below,4772,20993,133,0,Personal Auto,SUV,638
41516,3536,RJ45123,Oregon,M,College,9101,48029,116,0,Personal Auto,SUV,556
41517,3537,HM33037,Arizona,M,Bachelor,7609,16233,197,0,Personal Auto,Luxury Car,1418
41518,3538,QY70905,Arizona,M,College,2668,30718,67,1,Personal Auto,Two-Door Car,321
41519,3539,YL86561,Oregon,M,High School or Below,5141,60277,65,0,Personal Auto,Four-Door Car,146
41520,3540,LK40971,California,M,Bachelor,7451,0,107,0,Personal Auto,SUV,770
41521,3541,UI44314,Arizona,M,Bachelor,2620,31911,68,0,Personal Auto,Four-Door Car,245
41522,3542,NN44612,Nevada,F,Bachelor,4909,61402,62,0,Personal Auto,Two-Door Car,252
41523,3543,MA37431,California,F,College,8023,34335,101,0,Corporate Auto,Two-Door Car,484
41524,3544,DP57381,Nevada,M,College,20446,71467,86,0,Personal Auto,Two-Door Car,324
41525,3545,PX45824,Washington,M,College,4966,0,74,0,Personal Auto,Four-Door Car,532
41526,3546,OG17838,Washington,M,High School or Below,3549,36168,90,0,Personal Auto,Four-Door Car,432
41527,3547,WG37485,Oregon,F,College,5350,58357,137,2,Personal Auto,Sports Car,708
41528,3548,RV95842,California,M,College,8065,29692,77,0,Personal Auto,Four-Door Car,449
41529,3549,NG13451,Oregon,M,High School or Below,7892,29215,67,0,Personal Auto,Four-Door Car,327
41530,3550,UQ82778,Oregon,F,High School or Below,4540,0,61,0,Personal Auto,Two-Door Car,486
41531,3551,ZG16710,Washington,M,High School or Below,2852,26841,74,1,Personal Auto,Four-Door Car,418
41532,3552,OT53330,Arizona,F,Bachelor,10720,34837,139,1,Personal Auto,SUV,667
41533,3553,LZ12396,Arizona,F,Bachelor,4795,33068,61,1,Personal Auto,Four-Door Car,213
41534,3554,UU77151,Washington,F,College,5182,44820,133,3,Personal Auto,Sports Car,336
41535,3555,CD71877,Nevada,F,Bachelor,22620,49564,193,0,Corporate Auto,Sports Car,286
41536,3556,PA95799,Arizona,M,College,2320,19581,61,0,Personal Auto,Four-Door Car,377
41537,3557,FK28721,Oregon,M,High School or Below,7714,0,74,0,Corporate Auto,Two-Door Car,532
41538,3558,CM42637,Oregon,M,Bachelor,7880,23129,70,0,Personal Auto,Four-Door Car,491
41539,3559,CI47242,Washington,M,Bachelor,9029,0,138,0,Personal Auto,SUV,1376
