,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
6755,4815,XU20264,Arizona,M,Bachelor,8564,23506,113,0,Personal Auto,Four-Door Car,813
6756,4816,LG85340,Oregon,F,Bachelor,8086,70811,100,0,Personal Auto,Sports Car,141
6757,4817,JZ64443,Washington,F,Bachelor,4705,0,78,3,Corporate Auto,Four-Door Car,555
6758,4818,CY45848,Oregon,F,Bachelor,4273,82214,106,1,Personal Auto,Four-Door Car,239
6759,4819,AU13233,California,F,High School or Below,5908,71401,73,0,Personal Auto,Four-Door Car,287
6760,4820,IH35630,Oregon,F,High School or Below,41787,46587,119,2,Personal Auto,Four-Door Car,571
6761,4821,JP55271,Oregon,F,High School or Below,10633,80046,132,0,Personal Auto,SUV,260
6762,4822,TT47031,Arizona,F,Bachelor,5450,76389,68,0,Personal Auto,Four-Door Car,262
6763,4823,JN55850,California,M,Doctor,7035,77235,87,0,Personal Auto,Two-Door Car,310
6764,4824,LH94176,Arizona,M,High School or Below,8203,38595,74,3,Personal Auto,Four-Door Car,415
6765,4825,ZB87718,Arizona,F,College,8714,0,118,0,Personal Auto,SUV,566
6766,4826,UQ40371,Nevada,F,Master,3352,55359,83,0,Special Auto,Four-Door Car,303
6767,4827,XJ92660,Nevada,F,Master,5017,79814,62,0,Personal Auto,Four-Door Car,31
6768,4828,SG51792,Arizona,F,Bachelor,2753,75277,70,3,Corporate Auto,Two-Door Car,459
6769,4829,DA73502,Oregon,M,Bachelor,2619,78618,66,0,Personal Auto,Two-Door Car,225
6770,4830,UF81905,California,F,Doctor,4867,20123,63,0,Personal Auto,Four-Door Car,302
6771,4831,PL44132,Arizona,M,College,3061,88362,78,0,Personal Auto,Two-Door Car,452
6772,4832,US29010,Oregon,M,Bachelor,3545,0,116,3,Corporate Auto,SUV,835
6773,4833,DW72445,Oregon,M,College,3259,52782,85,4,Personal Auto,Four-Door Car,541
6774,4834,MU53244,California,F,Bachelor,5095,0,137,0,Personal Auto,SUV,452
6775,4835,EE57466,Arizona,F,High School or Below,2397,22283,65,0,Personal Auto,Four-Door Car,572
6776,4836,QV86635,California,M,Bachelor,7427,28848,96,0,Corporate Auto,Two-Door Car,450
6777,4837,RT51330,California,F,Doctor,2510,0,64,0,Corporate Auto,Four-Door Car,437
6778,4838,QW44380,Washington,M,High School or Below,2637,54378,66,0,Personal Auto,Four-Door Car,316
6779,4839,IK66117,California,M,High School or Below,4969,21827,67,0,Special Auto,Four-Door Car,321
6780,4840,TD86744,Arizona,F,High School or Below,34611,20090,109,0,Personal Auto,Sports Car,523
6781,4841,TX35222,Washington,F,College,11618,27750,297,1,Personal Auto,Luxury Car,1425
6782,4842,PJ92694,California,M,High School or Below,4762,57135,61,0,Corporate Auto,Four-Door Car,156
6783,4843,YM88338,California,F,Bachelor,4879,58580,61,0,Personal Auto,Four-Door Car,292
6784,4844,YN61339,Oregon,M,College,4330,60475,107,0,Personal Auto,Four-Door Car,513
6785,4845,FP45327,Washington,M,College,9095,37937,116,0,Personal Auto,SUV,556
6786,4846,IZ26849,Oregon,F,Bachelor,5524,70360,69,0,Personal Auto,Two-Door Car,331
6787,4847,YY16391,Oregon,M,College,11836,0,119,0,Personal Auto,Four-Door Car,856
6788,4848,GX44284,California,M,Bachelor,2588,47509,66,0,Personal Auto,Four-Door Car,93
6789,4849,LV14566,Nevada,M,Master,7176,27071,183,0,Personal Auto,Luxury Car,878
6790,4850,KQ50003,Arizona,F,High School or Below,27890,46546,99,0,Special Auto,Four-Door Car,319
6791,4851,IW87075,Arizona,M,Bachelor,7280,32627,67,4,Personal Auto,Four-Door Car,54
6792,4852,QY46560,Arizona,M,Bachelor,2152,0,65,0,Personal Auto,Two-Door Car,460
6793,4853,PD79570,Oregon,F,Bachelor,4334,0,116,0,Personal Auto,Four-Door Car,1065
6794,4854,IM78342,Oregon,F,College,8630,0,122,2,Personal Auto,SUV,585
6795,4855,NT19879,Arizona,F,Bachelor,4766,29177,64,2,Personal Auto,Four-Door Car,307
6796,4856,SW98498,California,M,College,10439,88233,88,0,Personal Auto,Four-Door Car,253
6797,4857,WL42517,Washington,F,College,3747,0,107,0,Personal Auto,SUV,549
6798,4858,LR82946,Oregon,M,Bachelor,6617,0,195,0,Personal Auto,Luxury SUV,1404
6799,4859,KT61396,California,F,College,3821,79189,95,0,Corporate Auto,Two-Door Car,50
6800,4860,GD56260,Oregon,F,Master,2863,41077,71,0,Personal Auto,Two-Door Car,82
6801,4861,YD45660,Arizona,F,Bachelor,9420,47048,118,0,Personal Auto,SUV,566
6802,4862,XN50058,California,M,Doctor,8767,45484,111,0,Corporate Auto,Four-Door Car,532
6803,4863,QO61775,California,M,Master,4571,79453,115,0,Personal Auto,SUV,242
6804,4864,PZ67684,Arizona,F,College,14514,88753,181,0,Personal Auto,Luxury SUV,868
6805,4865,IK77998,Washington,M,High School or Below,2588,0,74,0,Personal Auto,Four-Door Car,851
6806,4866,FL96333,Nevada,M,College,6243,73945,78,0,Personal Auto,Two-Door Car,330
6807,4867,EI58541,Washington,F,College,2719,14030,72,0,Personal Auto,Two-Door Car,345
6808,4868,WW68250,Oregon,M,Bachelor,2719,81799,68,0,Personal Auto,Four-Door Car,326
6809,4869,XT19780,Oregon,F,High School or Below,4803,23634,62,0,Personal Auto,Two-Door Car,440
6810,4870,SE44262,California,M,Bachelor,2856,0,78,0,Personal Auto,Four-Door Car,374
6811,4871,GO86980,Oregon,F,Bachelor,5169,56334,65,0,Corporate Auto,Two-Door Car,421
6812,4872,ZB69355,Oregon,F,Bachelor,4082,23206,107,0,Personal Auto,Sports Car,513
6813,4873,TM12486,Oregon,M,High School or Below,2959,28140,85,0,Personal Auto,Four-Door Car,612
6814,4874,NB86870,Arizona,F,High School or Below,16468,0,63,0,Personal Auto,Four-Door Car,685
6815,4875,SS12362,California,M,High School or Below,12779,0,88,0,Special Auto,Four-Door Car,633
6816,4876,VW58299,California,M,Bachelor,12168,14973,115,0,Personal Auto,SUV,828
6817,4877,TG37039,Oregon,F,Bachelor,6240,0,87,0,Personal Auto,Four-Door Car,712
6818,4878,RO25639,Nevada,F,Doctor,5442,25884,69,3,Personal Auto,Four-Door Car,292
6819,4879,JK35644,Oregon,M,Master,3551,11607,96,0,Corporate Auto,Four-Door Car,313
6820,4880,DK69871,Nevada,M,Master,24138,53691,67,0,Personal Auto,Four-Door Car,175
6821,4881,OU43146,Oregon,M,Bachelor,15415,89464,194,1,Personal Auto,Luxury SUV,1067
6822,4882,KN47424,Oregon,F,High School or Below,5517,60596,71,4,Personal Auto,Four-Door Car,180
6823,4883,ZX80668,Nevada,M,Bachelor,13448,43720,117,1,Personal Auto,SUV,561
6824,4884,OI80614,California,M,High School or Below,6689,56980,84,0,Personal Auto,Two-Door Car,599
6825,4885,JA44693,Oregon,F,College,7222,0,68,0,Personal Auto,Four-Door Car,350
6826,4886,FI61059,Oregon,M,College,4311,0,67,1,Personal Auto,Four-Door Car,482
6827,4887,ZF81243,Nevada,F,Bachelor,4376,63774,111,0,Personal Auto,Four-Door Car,60
6828,4888,XD19934,Oregon,M,High School or Below,10506,61650,88,0,Personal Auto,Four-Door Car,117
6829,4889,TA77711,Oregon,M,College,8667,31354,109,0,Personal Auto,SUV,527
6830,4890,PS92059,California,F,Doctor,5938,44190,74,0,Corporate Auto,Four-Door Car,10
6831,4891,TT19625,Nevada,F,Bachelor,15277,38183,191,0,Personal Auto,Luxury Car,981
6832,4892,EV95033,Oregon,M,Master,2551,79751,63,0,Special Auto,Two-Door Car,392
6833,4893,CS30775,California,M,High School or Below,4191,0,64,1,Personal Auto,Two-Door Car,535
6834,4894,CI51999,Arizona,M,College,8161,12266,114,1,Personal Auto,SUV,732
6835,4895,HK96298,California,M,Master,2784,61807,70,0,Personal Auto,Four-Door Car,104
6836,4896,UO59377,Arizona,F,High School or Below,10083,11828,90,0,Personal Auto,Four-Door Car,571
6837,4897,OU99581,California,M,Bachelor,19363,49945,70,0,Personal Auto,Four-Door Car,50
6838,4898,SN63066,Nevada,F,Bachelor,7154,28204,182,0,Personal Auto,Luxury Car,532
6839,4899,DK92504,Arizona,M,High School or Below,8779,54726,219,0,Corporate Auto,Luxury Car,1051
6840,4900,DW72437,Oregon,F,Master,2731,43386,68,0,Personal Auto,Two-Door Car,315
6841,4901,GE49670,Arizona,M,High School or Below,7429,0,101,0,Personal Auto,Four-Door Car,549
6842,4902,TK38409,Nevada,M,College,2616,72302,66,0,Personal Auto,Two-Door Car,316
6843,4903,OD89873,Arizona,M,Bachelor,8044,71391,67,0,Corporate Auto,Four-Door Car,284
6844,4904,KW41658,Arizona,M,Bachelor,2534,21606,71,3,Personal Auto,Four-Door Car,340
6845,4905,UZ35113,California,F,Bachelor,10014,74489,124,0,Special Auto,SUV,128
6846,4906,HO81102,Washington,M,High School or Below,4745,50549,61,0,Personal Auto,Four-Door Car,292
6847,4907,SM42781,Arizona,F,Bachelor,14040,0,195,1,Personal Auto,Luxury SUV,669
6848,4908,TB40283,California,F,Bachelor,14635,0,139,0,Corporate Auto,SUV,667
6849,4909,CR76145,California,M,College,3885,0,105,0,Personal Auto,Four-Door Car,504
6850,4910,TK45392,California,F,Bachelor,5107,35625,65,1,Personal Auto,Four-Door Car,288
6851,4911,JN78502,Washington,F,High School or Below,9384,25370,116,0,Special Auto,SUV,556
6852,4912,KZ60207,Arizona,M,College,5007,51523,62,0,Personal Auto,Four-Door Car,297
6853,4913,BR50492,Arizona,M,Bachelor,49423,85058,137,0,Personal Auto,SUV,595
6854,4914,ES21306,California,M,Bachelor,8558,0,125,0,Personal Auto,SUV,615
6855,4915,AT29024,California,F,High School or Below,4892,27005,61,0,Corporate Auto,Four-Door Car,311
6856,4916,NP23146,Arizona,F,College,5365,62808,66,0,Special Auto,Two-Door Car,211
6857,4917,SY48471,California,F,High School or Below,5163,88692,64,0,Personal Auto,Four-Door Car,253
6858,4918,GJ47397,Oregon,M,High School or Below,38055,0,115,0,Special Auto,SUV,552
6859,4919,CE69971,Oregon,F,Master,7403,19064,98,1,Personal Auto,Four-Door Car,136
6860,4920,GM54859,Oregon,M,High School or Below,6051,0,88,0,Personal Auto,Two-Door Car,633
6861,4921,WY27579,Oregon,M,Bachelor,7229,60345,93,0,Personal Auto,Two-Door Car,36
6862,4922,ZT87452,Oregon,F,Bachelor,3300,59592,84,0,Personal Auto,Four-Door Car,161
6863,4923,JM35350,California,F,College,5505,15648,73,1,Special Auto,Two-Door Car,413
6864,4924,PT40521,California,F,Bachelor,4334,23904,123,3,Corporate Auto,SUV,590
6865,4925,TN71469,Oregon,F,College,4349,90893,110,0,Personal Auto,SUV,700
6866,4926,GE26813,Arizona,M,High School or Below,4882,0,66,0,Personal Auto,Four-Door Car,475
6867,4927,LU37653,Oregon,F,College,10114,74001,84,0,Corporate Auto,Four-Door Car,224
6868,4928,QW40254,Oregon,M,College,5259,28447,67,0,Personal Auto,Four-Door Car,321
6869,4929,MH76107,California,M,College,4013,56586,100,0,Personal Auto,Sports Car,121
6870,4930,ZH28728,Oregon,M,Bachelor,6285,0,172,0,Personal Auto,SUV,825
6871,4931,SF29524,Oregon,M,Doctor,4518,19186,62,0,Personal Auto,Four-Door Car,297
6872,4932,WT21922,Arizona,F,High School or Below,17738,65348,110,0,Corporate Auto,Sports Car,134
6873,4933,WZ56476,California,F,Doctor,6265,0,84,1,Personal Auto,Four-Door Car,481
6874,4934,PP62909,Oregon,F,Master,12168,0,109,0,Special Auto,Sports Car,30
6875,4935,XY57950,California,M,College,3618,0,99,0,Special Auto,Four-Door Car,475
6876,4936,RA97108,Oregon,F,High School or Below,6474,0,91,0,Personal Auto,Four-Door Car,436
6877,4937,LT57545,California,F,College,5575,18892,73,0,Personal Auto,Four-Door Car,106
6878,4938,MM97107,Oregon,M,High School or Below,32144,19066,103,0,Personal Auto,Two-Door Car,494
6879,4939,PO26937,Oregon,M,Bachelor,8223,95102,101,0,Corporate Auto,Four-Door Car,94
6880,4940,GJ99406,Arizona,F,College,7462,70263,93,0,Corporate Auto,Two-Door Car,7
6881,4941,LU86185,California,F,Master,9031,0,122,0,Corporate Auto,Sports Car,650
6882,4942,RO82935,Nevada,F,High School or Below,7028,18120,63,4,Personal Auto,Two-Door Car,302
6883,4943,SC47383,Nevada,F,Bachelor,7406,38169,62,0,Corporate Auto,Four-Door Car,71
6884,4944,LV27997,Oregon,M,College,7582,64801,64,0,Personal Auto,Four-Door Car,268
6885,4945,RJ32720,Arizona,F,College,10719,86036,90,3,Personal Auto,Four-Door Car,501
6886,4946,KR90607,Washington,F,College,3721,0,101,0,Personal Auto,SUV,862
6887,4947,PZ95949,Arizona,M,Doctor,3528,31278,92,4,Personal Auto,Two-Door Car,441
6888,4948,GI25850,Arizona,F,High School or Below,17085,20053,62,1,Personal Auto,Four-Door Car,9
6889,4949,QH60569,California,F,College,11955,71587,99,0,Personal Auto,Two-Door Car,133
6890,4950,II27516,California,M,High School or Below,6366,44368,80,0,Personal Auto,Two-Door Car,384
6891,4951,QI21338,Oregon,F,High School or Below,4669,76157,116,0,Personal Auto,Two-Door Car,556
6892,4952,HG83893,Nevada,F,High School or Below,9100,59183,113,0,Personal Auto,SUV,542
6893,4953,RN66346,California,M,Master,14663,91015,73,1,Personal Auto,Two-Door Car,119
6894,4954,RS53995,California,M,College,7529,52774,66,4,Corporate Auto,Two-Door Car,78
6895,4955,TD90177,Oregon,M,College,2647,37876,69,0,Personal Auto,Four-Door Car,300
6896,4956,FP11025,California,F,Bachelor,8072,57938,101,0,Special Auto,SUV,282
6897,4957,SA62385,Oregon,F,High School or Below,7644,26526,99,0,Personal Auto,Four-Door Car,523
6898,4958,NL68893,California,M,Bachelor,2485,76608,62,0,Personal Auto,Four-Door Car,91
6899,4959,LA31975,Arizona,M,College,13144,0,194,0,Personal Auto,Luxury SUV,931
6900,4960,RM31359,Oregon,F,High School or Below,3129,48056,78,0,Corporate Auto,Four-Door Car,374
6901,4961,WM19996,California,M,Bachelor,8349,45428,109,1,Corporate Auto,SUV,487
6902,4962,SU32452,Arizona,F,Bachelor,3241,89196,81,0,Personal Auto,Four-Door Car,41
6903,4963,MZ79386,California,F,Bachelor,6925,88893,86,0,Personal Auto,Four-Door Car,72
6904,4964,OY15095,Oregon,M,Bachelor,5098,0,97,4,Personal Auto,Two-Door Car,609
6905,4965,UV99893,Arizona,F,Bachelor,2885,92722,72,1,Corporate Auto,Two-Door Car,28
6906,4966,LD48189,Nevada,F,High School or Below,5979,57693,76,0,Personal Auto,Four-Door Car,547
6907,4967,EK13316,Arizona,F,Bachelor,5416,53249,67,0,Personal Auto,Four-Door Car,343
6908,4968,FE82005,Oregon,F,Bachelor,2345,26304,63,0,Personal Auto,Four-Door Car,302
6909,4969,BL44708,California,F,High School or Below,12556,0,70,0,Personal Auto,Two-Door Car,504
6910,4970,PQ65328,Oregon,M,High School or Below,2839,71460,74,5,Personal Auto,Four-Door Car,93
6911,4971,AA56476,Arizona,F,High School or Below,5595,74454,71,0,Corporate Auto,Four-Door Car,340
6912,4972,BL66157,California,F,Bachelor,3979,96413,99,0,Personal Auto,Four-Door Car,560
6913,4973,SN26999,Oregon,F,High School or Below,10925,98542,90,0,Personal Auto,Two-Door Car,432
6914,4974,TS81548,Oregon,F,Master,5669,43416,70,0,Personal Auto,Four-Door Car,336
6915,4975,DY34902,Oregon,F,High School or Below,5168,81182,64,0,Corporate Auto,Four-Door Car,307
6916,4976,SX75100,Arizona,M,Bachelor,2760,79065,69,0,Corporate Auto,Four-Door Car,290
6917,4977,LZ98529,Arizona,M,High School or Below,10382,11721,102,2,Personal Auto,SUV,560
6918,4978,FM10372,California,F,College,3816,82414,95,0,Personal Auto,Four-Door Car,30
6919,4979,QX54666,California,M,High School or Below,11172,14533,63,0,Personal Auto,Four-Door Car,302
6920,4980,FR48094,Arizona,M,High School or Below,2456,0,73,0,Personal Auto,Four-Door Car,525
6921,4981,FH61723,California,F,Bachelor,7480,52513,65,3,Personal Auto,Two-Door Car,91
6922,4982,QY83498,Oregon,F,College,2659,0,87,3,Personal Auto,Four-Door Car,420
6923,4983,GC81619,Oregon,F,Master,4626,79487,114,0,Personal Auto,SUV,547
6924,4984,BD84823,Oregon,M,High School or Below,12157,57449,103,0,Personal Auto,Four-Door Car,494
6925,4985,EU78163,California,F,College,4792,20181,66,2,Personal Auto,Four-Door Car,316
6926,4986,FD34314,Arizona,M,Bachelor,2821,73339,71,0,Corporate Auto,Four-Door Car,244
6927,4987,HS74723,Arizona,F,College,17441,80969,217,0,Personal Auto,Luxury SUV,1041
6928,4988,LX27768,Oregon,F,Bachelor,4202,74057,105,1,Personal Auto,SUV,632
6929,4989,YB91420,Oregon,F,Bachelor,7851,32225,66,0,Personal Auto,Four-Door Car,316
6930,4990,QA45054,Arizona,F,High School or Below,8932,60909,112,0,Personal Auto,SUV,412
6931,4991,CO53758,California,M,High School or Below,5059,70999,63,0,Corporate Auto,Four-Door Car,305
6932,4992,CW57656,Oregon,F,College,11196,75457,93,0,Personal Auto,Four-Door Car,151
6933,4993,MR22119,Oregon,M,High School or Below,4430,24059,112,0,Personal Auto,SUV,537
6934,4994,DI22093,California,M,College,10330,56480,87,0,Personal Auto,Four-Door Car,384
6935,4995,PQ35034,Oregon,F,College,9918,37586,63,0,Corporate Auto,Two-Door Car,153
6936,4996,XB30904,Arizona,M,High School or Below,5876,97026,73,0,Personal Auto,Two-Door Car,97
6937,4997,VF15321,Washington,M,College,2734,54010,69,0,Personal Auto,Four-Door Car,331
6938,4998,LX71137,Arizona,F,Bachelor,3694,87485,92,0,Personal Auto,Four-Door Car,441
6939,4999,SI35064,Washington,F,Bachelor,9521,74583,118,0,Personal Auto,SUV,161
6940,5000,SI26369,Oregon,M,College,4377,0,64,0,Personal Auto,Two-Door Car,460
6941,5001,LD69905,Arizona,M,High School or Below,6431,21238,95,4,Personal Auto,Four-Door Car,456
6942,5002,VY84895,Nevada,F,High School or Below,6722,0,93,0,Personal Auto,Four-Door Car,669
6943,5003,UA38043,California,F,High School or Below,2397,22283,65,0,Personal Auto,Four-Door Car,572
6944,5004,WM46083,Arizona,M,Master,2393,58237,63,3,Personal Auto,Two-Door Car,273
6945,5005,GQ57207,California,F,Bachelor,2359,19864,63,0,Personal Auto,Four-Door Car,352
6946,5006,CQ80529,Oregon,F,College,4080,57283,106,1,Personal Auto,SUV,337
6947,5007,LN99954,Washington,M,Master,26999,0,104,0,Personal Auto,Four-Door Car,622
6948,5008,UF36353,Oregon,M,College,10914,71656,137,0,Special Auto,SUV,61
6949,5009,IZ24763,Nevada,F,Bachelor,3445,0,94,0,Corporate Auto,Four-Door Car,590
6950,5010,TU27017,California,M,Bachelor,6625,41460,83,0,Personal Auto,Four-Door Car,398
6951,5011,WS46887,Washington,F,Bachelor,20067,85165,101,0,Personal Auto,Four-Door Car,384
6952,5012,GQ32356,Nevada,F,High School or Below,3871,0,111,0,Personal Auto,Four-Door Car,799
6953,5013,PZ81131,California,F,Bachelor,4171,36723,106,1,Personal Auto,SUV,580
6954,5014,ZW79814,California,M,High School or Below,6689,56980,84,0,Personal Auto,Two-Door Car,599
6955,5015,KV79964,Arizona,M,Doctor,9009,32260,113,0,Personal Auto,Four-Door Car,601
6956,5016,WE38399,California,M,Bachelor,4974,75644,65,3,Personal Auto,Two-Door Car,467
6957,5017,MI13678,Oregon,M,High School or Below,2506,92056,62,0,Personal Auto,Four-Door Car,89
6958,5018,VA63861,California,F,College,4967,28524,62,0,Personal Auto,Four-Door Car,297
6959,5019,EH70612,California,M,College,1918,0,61,2,Personal Auto,Two-Door Car,439
6960,5020,UO40726,Oregon,F,Bachelor,3146,28089,82,1,Personal Auto,Two-Door Car,411
6961,5021,ZY49833,California,F,Bachelor,5963,87020,74,0,Personal Auto,Four-Door Car,331
6962,5022,HZ47488,California,M,Doctor,2860,27907,74,1,Personal Auto,Four-Door Car,406
6963,5023,LP51258,Oregon,F,Bachelor,2857,91811,70,0,Personal Auto,Four-Door Car,333
6964,5024,VW65573,California,M,High School or Below,7630,0,111,0,Special Auto,SUV,799
6965,5025,LV82913,Oregon,M,College,5715,69451,72,0,Corporate Auto,Four-Door Car,230
6966,5026,OX53879,Arizona,M,Bachelor,5113,92427,64,2,Personal Auto,Four-Door Car,126
6967,5027,QV76563,Arizona,F,Doctor,5070,0,69,0,Personal Auto,Four-Door Car,331
6968,5028,CP27565,Oregon,M,Bachelor,12036,44428,104,0,Special Auto,SUV,499
6969,5029,LL56632,Oregon,F,High School or Below,8679,55842,109,0,Personal Auto,SUV,703
6970,5030,ZG88784,Oregon,M,College,4911,52796,62,0,Corporate Auto,Four-Door Car,297
6971,5031,FO78512,California,M,Master,17429,41775,109,0,Personal Auto,Sports Car,104
6972,5032,TX13297,California,F,Bachelor,2396,0,66,2,Corporate Auto,Four-Door Car,433
6973,5033,RS20615,California,F,High School or Below,5671,34974,71,0,Special Auto,Four-Door Car,315
6974,5034,HP77890,Washington,F,College,14413,56457,73,0,Personal Auto,Four-Door Car,138
6975,5035,GE45663,Arizona,F,Bachelor,5217,39854,66,0,Personal Auto,Two-Door Car,261
6976,5036,UW90223,California,F,Bachelor,2363,27839,65,5,Personal Auto,Two-Door Car,312
6977,5037,LC58452,California,M,High School or Below,4655,88240,117,0,Personal Auto,SUV,561
6978,5038,WO25669,Oregon,F,High School or Below,35692,0,102,0,Personal Auto,SUV,1123
6979,5039,NG59515,California,M,College,10248,52693,129,0,Personal Auto,SUV,619
6980,5040,AQ52711,Oregon,F,Bachelor,6897,65337,173,1,Personal Auto,SUV,830
6981,5041,AU23837,Oregon,F,Bachelor,5010,64014,63,0,Corporate Auto,Four-Door Car,295
6982,5042,NG62780,Oregon,F,High School or Below,4250,0,61,1,Personal Auto,Four-Door Car,292
6983,5043,WW16329,Oregon,F,College,10208,35482,129,0,Corporate Auto,SUV,619
6984,5044,YN46118,Arizona,F,High School or Below,4961,20951,65,0,Personal Auto,Four-Door Car,312
6985,5045,CW77053,Oregon,F,High School or Below,4476,0,62,0,Personal Auto,Four-Door Car,297
6986,5046,LX15904,Washington,F,High School or Below,2755,39393,70,1,Special Auto,Four-Door Car,405
6987,5047,IN26765,Oregon,M,College,8271,62912,69,0,Personal Auto,Two-Door Car,168
6988,5048,WR55560,California,M,High School or Below,5927,33561,152,0,Corporate Auto,Sports Car,235
6989,5049,JQ70222,Washington,F,High School or Below,8548,53055,112,2,Personal Auto,SUV,537
6990,5050,LU49168,Arizona,M,High School or Below,21283,0,63,0,Personal Auto,Two-Door Car,302
6991,5051,EN97874,Oregon,F,High School or Below,6446,55037,80,1,Corporate Auto,Four-Door Car,481
6992,5052,IP76282,Oregon,F,High School or Below,4484,0,65,0,Personal Auto,Four-Door Car,463
6993,5053,NM18924,Oregon,F,High School or Below,30286,27587,103,1,Corporate Auto,Sports Car,241
6994,5054,NZ98813,California,F,High School or Below,13840,29658,119,0,Personal Auto,SUV,571
6995,5055,XJ65608,California,F,College,5391,63633,68,1,Corporate Auto,Two-Door Car,374
6996,5056,HI71466,California,M,College,3847,23459,96,0,Personal Auto,Four-Door Car,185
6997,5057,RO70057,Nevada,M,High School or Below,6369,34498,83,0,Personal Auto,Two-Door Car,398
6998,5058,LT77960,Arizona,F,College,5316,28559,66,0,Corporate Auto,Four-Door Car,427
6999,5059,FO13691,Oregon,M,Doctor,5124,73740,64,0,Personal Auto,Two-Door Car,229
7000,5060,IP87756,Washington,M,High School or Below,4151,0,125,0,Personal Auto,SUV,900
7001,5061,YG37894,California,F,College,2594,25925,72,3,Corporate Auto,Two-Door Car,660
7002,5062,SR24177,Nevada,M,Bachelor,5763,31725,76,0,Personal Auto,Two-Door Car,177
7003,5063,BS91742,Washington,M,College,18370,49659,234,0,Personal Auto,Luxury Car,1684
7004,5064,UJ38473,California,M,Bachelor,21923,81197,109,0,Personal Auto,Sports Car,94
7005,5065,BP54465,Arizona,F,Master,10546,43922,88,0,Personal Auto,Four-Door Car,108
7006,5066,YY12812,Nevada,F,Bachelor,8388,87123,69,0,Corporate Auto,Four-Door Car,118
7007,5067,HW61722,Oregon,F,Bachelor,7188,0,66,0,Personal Auto,Four-Door Car,278
7008,5068,CE17855,Oregon,F,Master,3238,68745,80,0,Personal Auto,Four-Door Car,473
7009,5069,ZX50209,California,F,College,10960,29815,95,0,Personal Auto,Four-Door Car,76
7010,5070,CZ84042,Oregon,F,High School or Below,2660,53333,66,0,Personal Auto,Two-Door Car,22
7011,5071,SQ54906,Oregon,F,College,2004,0,66,4,Personal Auto,Four-Door Car,316
7012,5072,QE21030,Washington,M,High School or Below,15483,24661,196,0,Personal Auto,Luxury SUV,1961
7013,5073,WP60679,Oregon,M,Bachelor,8940,95351,111,0,Personal Auto,Sports Car,406
7014,5074,BZ47770,Washington,F,Bachelor,5083,62088,64,2,Corporate Auto,Two-Door Car,73
7015,5075,TS76653,Nevada,F,Master,9031,0,122,0,Personal Auto,Sports Car,650
7016,5076,IJ28717,Oregon,M,College,32098,31503,105,3,Personal Auto,SUV,504
7017,5077,XL78013,Oregon,M,College,22332,49078,97,0,Corporate Auto,Four-Door Car,484
7018,5078,KN90631,Nevada,F,High School or Below,8560,28120,112,0,Personal Auto,SUV,537
7019,5079,KU59569,California,F,College,7714,0,106,0,Personal Auto,Sports Car,763
7020,5080,IE71278,California,M,Bachelor,2936,44369,77,3,Personal Auto,Four-Door Car,362
7021,5081,VY76337,Washington,M,High School or Below,5112,15131,67,0,Personal Auto,Four-Door Car,321
7022,5082,YC77374,California,F,Bachelor,5119,26890,65,0,Personal Auto,Two-Door Car,312
7023,5083,FX78218,California,M,Doctor,2494,45855,62,1,Personal Auto,Four-Door Car,0
7024,5084,ZK11389,Oregon,M,Bachelor,23594,76358,66,0,Corporate Auto,Four-Door Car,86
7025,5085,MO82744,California,F,Bachelor,5656,45586,72,0,Personal Auto,Four-Door Car,203
7026,5086,GG20671,Nevada,M,College,15673,43267,78,0,Special Auto,Four-Door Car,453
7027,5087,YC53575,Oregon,M,High School or Below,8509,0,82,0,Personal Auto,Four-Door Car,590
7028,5088,ES82658,Oregon,M,Master,6418,46648,81,0,Personal Auto,Four-Door Car,123
7029,5089,SU44811,Oregon,F,High School or Below,3055,42406,77,0,Corporate Auto,Four-Door Car,108
7030,5090,AZ43057,California,M,Master,5746,50798,72,0,Personal Auto,Four-Door Car,64
7031,5091,XU56756,Oregon,M,Bachelor,23594,76358,66,0,Personal Auto,Four-Door Car,86
7032,5092,TM24806,Oregon,M,College,6005,13528,86,0,Personal Auto,Four-Door Car,412
7033,5093,ZH18791,Oregon,M,Bachelor,5028,0,67,0,Personal Auto,Four-Door Car,80
7034,5094,CE10235,California,F,Bachelor,3409,85023,85,0,Personal Auto,Four-Door Car,408
7035,5095,IQ96928,Oregon,F,High School or Below,4348,0,62,0,Corporate Auto,Four-Door Car,675
7036,5096,BM55732,Nevada,F,High School or Below,8337,74460,69,0,Corporate Auto,Two-Door Car,331
7037,5097,PC76141,Nevada,M,Bachelor,2346,22932,62,0,Personal Auto,Four-Door Car,297
7038,5098,RV98208,Arizona,F,College,4991,54189,62,0,Personal Auto,Two-Door Car,29
7039,5099,LJ21457,California,M,College,2879,42247,74,0,Personal Auto,Two-Door Car,355
7040,5100,MV86976,California,M,High School or Below,3482,0,96,0,Personal Auto,Four-Door Car,726
7041,5101,HS13676,California,M,High School or Below,8216,0,117,0,Personal Auto,Four-Door Car,983
7042,5102,OX35378,Oregon,M,Bachelor,3155,36706,80,0,Personal Auto,Four-Door Car,488
7043,5103,VL95438,Arizona,M,College,5292,67899,66,1,Corporate Auto,Four-Door Car,316
7044,5104,YU32377,Oregon,F,College,6553,0,61,0,Corporate Auto,Two-Door Car,365
